# MJD orderslope
# subtract (m - 84) * orderslope from each order at MJD
59493.443160 -2.281986
59493.447960 -2.275923
59493.461569 -2.277622
59493.475957 -2.309084
59493.479477 -2.312051
59493.482956 -2.314158
59493.486397 -2.312040
59493.489868 -2.308434
59493.496709 -2.299272
59493.503510 -2.285649
59493.520188 -2.236391
59493.526301 -2.231677
59493.530330 -2.233598
59493.534242 -2.234210
59493.541811 -2.241790
59493.545559 -2.246842
59493.549485 -2.249608
59493.553480 -2.247626
59493.561031 -2.257990
59493.564887 -2.255710
59493.568838 -2.253720
59493.572796 -2.250136
59493.581748 -2.250198
59493.586722 -2.259593
59493.590697 -2.260930
59493.595701 -2.263207
59493.599389 -2.260029
59493.602737 -2.258659
59493.621924 -2.211130
59493.631366 -2.194290
59493.658139 -2.111250
59493.662255 -2.105729
59493.670937 -2.103419
59494.258971 -2.183234
59494.547486 -2.338005
59494.550637 -2.340908
59494.553834 -2.339807
59494.557074 -2.338574
59494.560440 -2.339209
59494.563835 -2.339696
59494.567256 -2.332107
59494.570700 -2.329585
59494.574213 -2.325417
59494.577743 -2.317444
59494.581288 -2.310162
59494.584847 -2.303033
59494.588647 -2.300594
59494.592447 -2.294061
59494.596248 -2.293903
59494.603773 -2.279826
59494.607321 -2.275868
59494.610767 -2.278726
59494.614132 -2.279357
59494.617516 -2.276270
59494.623964 -2.264648
59494.640353 -2.248018
59494.650862 -2.243584
59494.658119 -2.233690
59494.665401 -2.231481
59494.672665 -2.231338
59494.676267 -2.230090
59494.679859 -2.224254
59494.683439 -2.225317
59494.686982 -2.225885
59494.690511 -2.226874
59494.697460 -2.219881
59494.700875 -2.215435
59494.704266 -2.212194
59494.707631 -2.208088
59494.710935 -2.211419
59494.714391 -2.212809
59494.718014 -2.215971
59494.725645 -2.203600
59494.729518 -2.200428
59494.733396 -2.191790
59494.741171 -2.181766
59494.744949 -2.173773
59494.748724 -2.165176
59495.272545 -2.279502
59495.342573 -2.296160
59495.350284 -2.325713
59495.354201 -2.336040
59495.390061 -2.362675
59495.405277 -2.372474
59495.409176 -2.377100
59495.412846 -2.373476
59495.416332 -2.376736
59495.419839 -2.381068
59495.423365 -2.384309
59495.426906 -2.389990
59495.435689 -2.402946
59495.444544 -2.407569
59495.453475 -2.416491
59495.457256 -2.418276
59495.461191 -2.418409
59495.465213 -2.422021
59495.473402 -2.419433
59495.477475 -2.420454
59495.489377 -2.408386
59495.499950 -2.405967
59495.503637 -2.406738
59495.506729 -2.412581
59495.509939 -2.413639
59495.513274 -2.416748
59495.527780 -2.431148
59495.542723 -2.431059
59495.550261 -2.431095
59495.557756 -2.422618
59495.572732 -2.405529
59495.583594 -2.397105
59495.590949 -2.397032
59495.605730 -2.390895
59495.616978 -2.385935
59495.624329 -2.379788
59495.638081 -2.369335
59495.648122 -2.357969
59495.660696 -2.341573
59495.664166 -2.338363
59495.667258 -2.339105
59495.670580 -2.334522
59495.688115 -2.325550
59495.695052 -2.327752
59495.698835 -2.323936
59495.702617 -2.317752
59495.706369 -2.313205
59495.710028 -2.308144
59495.713589 -2.304431
59495.717042 -2.299713
59495.720324 -2.296287
59495.723476 -2.288980
59495.726487 -2.286717
59495.729450 -2.283975
59495.732360 -2.278467
59495.744185 -2.280206
59495.750436 -2.270068
59495.753583 -2.264861
59496.330293 -2.243807
59496.367129 -2.208893
59496.391199 -2.210685
59496.393838 -2.207693
59496.417072 -2.222939
59496.419801 -2.224668
59496.422589 -2.221532
59496.430779 -2.218542
59496.433636 -2.216155
59496.436632 -2.211443
59496.439755 -2.205865
59496.442996 -2.202214
59496.450451 -2.201721
59496.453942 -2.204445
59496.469759 -2.174236
59496.478881 -2.150918
59496.490230 -2.125958
59496.492770 -2.122884
59496.495291 -2.118020
59496.497796 -2.114511
59496.500284 -2.109629
59496.505254 -2.095090
59496.510169 -2.085931
59496.512607 -2.084373
59496.520099 -2.075261
59496.532795 -2.065829
59496.537920 -2.060213
59496.543055 -2.053961
59496.550752 -2.051853
59496.555911 -2.045846
59496.566268 -2.048607
59496.581815 -2.043095
59496.607528 -2.021430
59496.612667 -2.013322
59496.615010 -2.013674
59496.620095 -2.012224
59496.625180 -2.010644
59496.627926 -2.006554
59496.630697 -2.003805
59496.636012 -1.998095
59496.638828 -1.996858
59496.647111 -1.992859
59496.652600 -1.987385
59496.655424 -1.980510
59496.658211 -1.973215
59496.660959 -1.967216
59496.663665 -1.964443
59496.666327 -1.960741
59496.668918 -1.957331
59496.671385 -1.955767
59496.673722 -1.955075
59496.675920 -1.952877
59496.677968 -1.951919
59496.679806 -1.943641
59496.681653 -1.942094
59496.689702 -1.946611
59496.694165 -1.952787
59496.706275 -1.973119
59496.711354 -1.978562
59496.716490 -1.998280
59500.369838 -2.181928
59500.374643 -2.155687
59500.379316 -2.155144
59500.398653 -2.140276
59500.431068 -2.115129
59500.439062 -2.105398
59500.447495 -2.081370
59500.553897 -2.039715
59500.558721 -2.047299
59500.583703 -2.009713
59500.640161 -2.057448
59500.645159 -2.062712
59500.650270 -2.059472
59500.671339 -2.070043
59501.364641 -2.169384
59501.369694 -2.172166
59501.374569 -2.169245
59501.424818 -2.128223
59501.428642 -2.130945
59501.432464 -2.118199
59501.436286 -2.112534
59501.440107 -2.116256
59501.447990 -2.125688
59501.457484 -2.135883
59501.467009 -2.133046
59501.483326 -2.120746
59501.486775 -2.116185
59501.490245 -2.116347
59501.493733 -2.118683
59501.497238 -2.117014
59501.500758 -2.116089
59501.504675 -2.120841
59501.508586 -2.124576
59501.519457 -2.135540
59501.526820 -2.146387
59501.530556 -2.145759
59501.534289 -2.146505
59501.541741 -2.137375
59501.545348 -2.132379
59501.548942 -2.130092
59501.552523 -2.130054
59501.555993 -2.130899
59501.559440 -2.131434
59501.562860 -2.128419
59501.573568 -2.125696
59501.592208 -2.161629
59501.612577 -2.150583
59501.617023 -2.149558
59501.621413 -2.157449
59501.700093 -2.190350
59501.710545 -2.209651
59501.723213 -2.231100
59503.362697 -2.150359
59503.369148 -2.138007
59503.375596 -2.117090
59503.415942 -2.145924
59503.420566 -2.162268
59503.425120 -2.169241
59503.429611 -2.160057
59503.434047 -2.167094
59503.454585 -2.171921
59503.468249 -2.184867
59503.481765 -2.165625
59503.487485 -2.170472
59503.491733 -2.167222
59503.495955 -2.162514
59503.499979 -2.176776
59503.523391 -2.177007
59503.532553 -2.178253
59503.545923 -2.175658
59503.554804 -2.182253
59503.559126 -2.189602
59503.563421 -2.192189
59503.576022 -2.193861
59503.580271 -2.197836
59503.588506 -2.216930
59503.592741 -2.220467
59503.621492 -2.259823
59503.629835 -2.255042
59503.664017 -2.209129
59503.668220 -2.205690
59503.672449 -2.213717
59503.676705 -2.209773
59503.689890 -2.221976
59503.694741 -2.222272
59503.699672 -2.212410
59503.704571 -2.201961
59503.709561 -2.207483
59503.714653 -2.211026
59503.719829 -2.229044
59503.724419 -2.236785
59503.729087 -2.248032
59504.354779 -1.982217
59504.360391 -1.995297
59504.371637 -2.016756
59504.416894 -2.125847
59504.421773 -2.140000
59504.426559 -2.149639
59504.431303 -2.155855
59504.435972 -2.167577
59504.440574 -2.179069
59504.447577 -2.199666
59504.459531 -2.218264
59504.468760 -2.223280
59504.484402 -2.242606
59504.488652 -2.236592
59504.508870 -2.186463
59504.512613 -2.185846
59504.519829 -2.187372
59504.526760 -2.189854
59504.530122 -2.188832
59504.541669 -2.206241
59504.549320 -2.212112
59504.556992 -2.217555
59504.564621 -2.220801
59504.572251 -2.220608
59504.587560 -2.217468
59504.595258 -2.214007
59504.605028 -2.190525
59504.612206 -2.188179
59504.616032 -2.190058
59504.619681 -2.189778
59504.623546 -2.181835
59504.626958 -2.170548
59504.634045 -2.169425
59504.637647 -2.161925
59504.641220 -2.157657
59504.644780 -2.152648
59504.648326 -2.144278
59504.651855 -2.137690
59504.655338 -2.132655
59504.658800 -2.122453
59504.662238 -2.110989
59504.665326 -2.102554
59504.668362 -2.095191
59504.671340 -2.088967
59504.707287 -2.142428
59504.865652 -2.292265
59505.355581 -2.079387
59505.366988 -2.041736
59505.375897 -2.056494
59505.416447 -2.151356
59505.419405 -2.160611
59505.425409 -2.169014
59505.433575 -2.178884
59505.436220 -2.185752
59505.438879 -2.193202
59505.441551 -2.199065
59505.445924 -2.212058
59505.453048 -2.225357
59505.455844 -2.228864
59505.460153 -2.240720
59505.462961 -2.244092
59505.465815 -2.247053
59505.468711 -2.248616
59505.471648 -2.250941
59505.474656 -2.251180
59505.477624 -2.246032
59505.483454 -2.242423
59505.494736 -2.236928
59505.497503 -2.238015
59505.500308 -2.238190
59505.511202 -2.222362
59505.528799 -2.195713
59505.533883 -2.189104
59505.536377 -2.185104
59505.538811 -2.181214
59505.550604 -2.149324
59505.555323 -2.143067
59505.560014 -2.138309
59505.574546 -2.147345
59505.582068 -2.149164
59505.592485 -2.143415
59505.600407 -2.143679
59505.605641 -2.138319
59505.614126 -2.138569
59505.622069 -2.131615
59505.624957 -2.130627
59505.627844 -2.127396
59505.630480 -2.124622
59505.635897 -2.114540
59505.638521 -2.109987
59505.641105 -2.106721
59505.643812 -2.100322
59505.649255 -2.092586
59505.654716 -2.091478
59505.657305 -2.084470
59505.662741 -2.078163
59505.667732 -2.069186
59505.670325 -2.065356
59505.673001 -2.062482
59505.675739 -2.055300
59505.678468 -2.047031
59505.681188 -2.037623
59505.683899 -2.028949
59505.686469 -2.020213
59505.688984 -2.012303
59505.691440 -2.003817
59505.693833 -1.995200
59505.698412 -1.978551
59505.704826 -1.964397
59505.706972 -1.960615
59505.709056 -1.949850
59505.711172 -1.948257
59505.717750 -1.924159
59505.719788 -1.913718
59505.727918 -1.916415
59506.358781 -2.279985
59506.363715 -2.281765
59506.368489 -2.292223
59506.410969 -2.342287
59506.415271 -2.342949
59506.419534 -2.338546
59506.423801 -2.341257
59506.428036 -2.335035
59506.432239 -2.331421
59506.436415 -2.324073
59506.440567 -2.318324
59506.450561 -2.323994
59506.460528 -2.324508
59506.470470 -2.332384
59506.474408 -2.327186
59506.486178 -2.298790
59506.490089 -2.296055
59506.493994 -2.285324
59506.497893 -2.273807
59506.501788 -2.270031
59506.505741 -2.268286
59506.520719 -2.228574
59506.541446 -2.174969
59506.556642 -2.123614
59506.563198 -2.115105
59506.569754 -2.098167
59506.576293 -2.082941
59506.582832 -2.066420
59506.586555 -2.062075
59506.590274 -2.056596
59506.593988 -2.047955
59506.597698 -2.037550
59506.601361 -2.026026
59506.604661 -2.014039
59506.611281 -2.000145
59506.614728 -1.988191
59506.618156 -1.974878
59506.621561 -1.961369
59506.624942 -1.949429
59506.628298 -1.937042
59506.631625 -1.927798
59506.634887 -1.912274
59506.638113 -1.903575
59506.641298 -1.892186
59506.644439 -1.884109
59507.447491 -1.980348
59507.456700 -1.998027
59507.459576 -2.012738
59507.462520 -2.029778
59507.468588 -2.056159
59507.471700 -2.067393
59507.474856 -2.078190
59507.478093 -2.086869
59507.481364 -2.087438
59507.487999 -2.089075
59507.491358 -2.081613
59507.501397 -2.056605
59507.504654 -2.051975
59507.507939 -2.045668
59507.511248 -2.041239
59507.514581 -2.035532
59507.517961 -2.029773
59507.524775 -2.021251
59507.535134 -2.029977
59507.542057 -2.027550
59507.548979 -2.026164
59507.552447 -2.025011
59507.559374 -2.029069
59507.566302 -2.036658
59507.576675 -2.055108
59507.583637 -2.078233
59507.590599 -2.093675
59507.594218 -2.097955
59507.601161 -2.106626
59507.611358 -2.116477
59507.615046 -2.114870
59507.618285 -2.114539
59507.625212 -2.111226
59507.628383 -2.114704
59507.635531 -2.100842
59507.642685 -2.099121
59507.656615 -2.096896
59507.667348 -2.094400
59507.671123 -2.086452
59507.674896 -2.075414
59507.678666 -2.065348
59507.682435 -2.054996
59507.686200 -2.044428
59507.689964 -2.032890
59507.693681 -2.022123
59507.697393 -2.019242
59507.701097 -2.011085
59507.704793 -2.012069
59507.708481 -2.019439
59507.715791 -2.043390
59507.723783 -2.062023
59507.731849 -2.085572
59507.735917 -2.100822
59507.739952 -2.118526
59508.069115 -2.515977
59508.365928 -1.922138
59508.372970 -1.936744
59508.379366 -1.952587
59508.435613 -2.040557
59508.438092 -2.037648
59508.442962 -2.045237
59508.445508 -2.050932
59508.448121 -2.055570
59508.450795 -2.060189
59508.453553 -2.066062
59508.461133 -2.084243
59508.463943 -2.090134
59508.466801 -2.092439
59508.469703 -2.097023
59508.472646 -2.097072
59508.475628 -2.096076
59508.478646 -2.094288
59508.481742 -2.095979
59508.487751 -2.084625
59508.501284 -2.055868
59508.503811 -2.048695
59508.508670 -2.044833
59508.511077 -2.044278
59508.513472 -2.042818
59508.515856 -2.042198
59508.518230 -2.044787
59508.525430 -2.041324
59508.527950 -2.044690
59508.532633 -2.044058
59508.542245 -2.040830
59508.549614 -2.039192
59508.554656 -2.037684
59508.564655 -2.032737
59508.567197 -2.033327
59508.579802 -2.021227
59508.589765 -2.013107
59508.599396 -2.000767
59508.606878 -1.998154
59508.611809 -2.000768
59508.616723 -2.002984
59508.629246 -1.998752
59508.636564 -1.990358
59508.641477 -1.980853
59508.643814 -1.979329
59508.646390 -1.980695
59508.648983 -1.979254
59508.651594 -1.976251
59508.656702 -1.970176
59508.659348 -1.966519
59508.664549 -1.969829
59508.667190 -1.963369
59508.669782 -1.968067
59508.675099 -1.966552
59508.677745 -1.961050
59508.680348 -1.955589
59508.685415 -1.944979
59508.690235 -1.927473
59508.692559 -1.919344
59508.694822 -1.913769
59508.697018 -1.905774
59508.699145 -1.901570
59508.701196 -1.898221
59508.703168 -1.895594
59508.705005 -1.889125
59508.708714 -1.892604
59508.716875 -1.905957
59508.728582 -1.911727
59508.733524 -1.907050
59508.738580 -1.900138
59509.359719 -1.775110
59509.365760 -1.783132
59509.371509 -1.792996
59509.430701 -1.879487
59509.434184 -1.885504
59509.443700 -1.907174
59509.451128 -1.911802
59509.454911 -1.913224
59509.462484 -1.916040
59509.471961 -1.911004
59509.485050 -1.907917
59509.488473 -1.905094
59509.491884 -1.904146
59509.495316 -1.901826
59509.498770 -1.896396
59509.505731 -1.881428
59509.509380 -1.873156
59509.513038 -1.862292
59509.516702 -1.853278
59509.531603 -1.849969
59509.539147 -1.841550
59509.550598 -1.835582
59509.554355 -1.829802
59509.561833 -1.824770
59509.573105 -1.811368
59509.580138 -1.803637
59509.583660 -1.802025
59509.587152 -1.799358
59509.590591 -1.796899
59509.598056 -1.787659
59509.601471 -1.781327
59509.604866 -1.775103
59509.608238 -1.767640
59509.618161 -1.753374
59509.621617 -1.753999
59509.632585 -1.728683
59509.636567 -1.716834
59509.640562 -1.705223
59509.644570 -1.693683
59509.648300 -1.681871
59509.652023 -1.671235
59509.655665 -1.659434
59509.659291 -1.646078
59509.677678 -1.596256
59510.361940 -1.773369
59510.370829 -1.785100
59510.429149 -1.879791
59510.436977 -1.886447
59510.444332 -1.896822
59510.451293 -1.902738
59510.484780 -1.927388
59510.495979 -1.936831
59510.506123 -1.935853
59510.539452 -1.973612
59510.556075 -1.976940
59510.572789 -1.979212
59510.589504 -1.976214
59510.675683 -1.954556
59510.691575 -1.947061
59510.699645 -1.944753
59510.708247 -1.937374
59510.717487 -1.932978
59510.738202 -1.921165
59511.351572 -2.027252
59511.360574 -2.055082
59511.369232 -2.076662
59511.422022 -2.135700
59511.428000 -2.142020
59511.434129 -2.145847
59511.440372 -2.144032
59511.454947 -2.155511
59511.469876 -2.133352
59511.490471 -2.122951
59511.506809 -2.111607
59511.511866 -2.101729
59511.517010 -2.097071
59511.522056 -2.091071
59511.527013 -2.085531
59511.531924 -2.079524
59511.548396 -2.098088
59511.554634 -2.098245
59511.570967 -2.090440
59511.581679 -2.080540
59511.587201 -2.073237
59511.592587 -2.065635
59511.597822 -2.055420
59511.602619 -2.047454
59511.607503 -2.037281
59511.617221 -2.027921
59511.622362 -2.019738
59511.627643 -2.008749
59511.638302 -1.982472
59511.643259 -1.974530
59512.349602 -1.877252
59512.354271 -1.889965
59512.367592 -1.902201
59512.421083 -2.005389
59512.424574 -2.006969
59512.428086 -2.006898
59512.431644 -2.006209
59512.435218 -2.006250
59512.444643 -2.018339
59512.449385 -1.989227
59512.463882 -2.021748
59512.467062 -2.021657
59512.478782 -2.020647
59512.482046 -2.015978
59512.485338 -2.013113
59512.486953 -1.980363
59512.490706 -1.978389
59512.497495 -1.986703
59512.501295 -1.984989
59512.508856 -1.980833
59512.516016 -1.973280
59512.526819 -1.980581
59512.544793 -1.976008
59512.551969 -1.976497
59512.559186 -1.975542
59512.570141 -1.974311
59512.573627 -1.974169
59512.580847 -1.971583
59512.588139 -1.973885
59512.591725 -1.973069
59512.598789 -1.972753
59512.605853 -1.974747
59512.619969 -1.970816
59512.630374 -1.965403
59512.644076 -1.947894
59512.651497 -1.942977
59512.658876 -1.942061
59512.662572 -1.940468
59512.666263 -1.937554
59512.669947 -1.935735
59512.673601 -1.934351
59512.677247 -1.932261
59512.680882 -1.930188
59512.684366 -1.930853
59512.691785 -1.927574
59512.695565 -1.924544
