# MJD zeropoint
# subtract zeropoint from all fibre velocities in all orders as a function MJD
59384.819559 28.236485
59384.825649 30.270859
59384.831784 24.804684
59384.839835 21.199335
59384.841557 19.930943
59384.842575 19.948819
59384.846067 19.240272
59384.850438 19.654299
59385.254540 15.422905
59385.257583 15.922521
59385.260633 16.974427
59385.323284 19.815610
59385.325271 21.736670
59385.326598 22.281161
59385.352498 17.537913
59385.354796 18.422399
59385.356899 17.802887
59385.370851 21.723991
59385.374500 22.669481
59385.381799 26.363754
59385.385449 28.043704
59385.401872 24.552547
59385.405525 23.655729
59385.412828 21.314740
59385.420131 20.892295
59385.427431 19.529015
59385.431080 21.202609
59385.447047 15.441943
59385.449836 17.302425
59385.458206 20.778899
59385.465508 22.808241
59385.472814 22.435830
59385.480117 23.168431
59385.483770 24.116833
59385.500016 21.344659
59385.503669 20.240790
59385.510972 13.788567
59385.518275 11.826380
59385.525574 7.371058
59385.529224 8.416746
59385.545975 13.171250
59385.557243 13.146671
59385.626775 13.260558
59385.628565 13.978749
59385.630996 14.302072
59385.640485 10.535791
59385.648108 21.920912
59385.655741 23.287715
59385.663853 21.127486
59385.671455 31.894151
59385.681872 27.800823
59385.697539 25.937349
59385.701191 27.206313
59385.708490 26.724595
59385.715793 25.956243
59385.719442 24.062245
59385.742367 26.915535
59385.745594 25.982712
59385.753444 24.506710
59385.756210 23.357768
59385.758811 20.154260
59385.766616 13.539247
59385.773916 9.356516
59385.781219 9.110050
59385.788542 9.880043
59385.792206 10.681643
59385.809531 19.354950
59385.813182 17.934760
59385.820485 13.652117
59385.827787 11.159843
59385.831439 9.192576
59385.843676 16.061277
59385.867188 8.290914
59385.879060 12.798032
59386.267501 16.408888
59386.281779 17.564878
59386.318139 12.178785
59386.321333 14.787732
59386.327722 16.796183
59386.331371 19.458075
59386.346516 26.388222
59386.349359 26.504647
59386.357889 25.010313
59386.365188 22.485654
59386.372484 18.826292
59386.379779 20.188625
59386.387075 21.085141
59386.394374 24.191501
59386.398024 23.484155
59386.418971 8.242602
59386.430117 -11.765303
59386.432307 -11.391749
59386.438876 -5.323641
59386.446186 -2.018024
59386.449841 2.108507
59386.465956 20.900754
59386.469602 21.173008
59386.476905 22.431884
59386.484205 25.238870
59386.487860 26.999548
59386.505320 29.176736
59386.520112 30.343462
59386.522188 30.345379
59386.530496 27.212758
59386.537792 27.851220
59386.545091 24.893053
59386.548741 25.162434
59386.561337 27.396178
59386.575582 19.507775
59386.589815 11.085420
59386.609049 8.949413
59386.612714 9.703947
59386.620027 8.863696
59386.623694 8.288921
59386.637840 14.302869
59386.639943 13.339258
59386.648352 12.878642
59386.652000 8.936368
59386.668017 4.837481
59386.671665 3.560528
59386.675311 3.767138
59386.691093 -3.388861
59386.706708 -4.461771
59386.710358 -0.837137
59386.714007 1.798818
59386.729664 11.021786
59386.733312 12.007461
59386.740611 9.782158
59386.744263 10.139659
59386.760128 19.586823
59386.763778 20.692244
59386.771077 20.106274
59386.774727 21.648144
59386.800284 15.448501
59386.802752 17.138625
59386.805623 20.055179
59387.248849 11.227629
59387.251545 12.328768
59387.254282 13.396525
59387.338733 32.532514
59387.340467 32.237427
59387.341163 32.495211
59387.342195 32.541172
59387.343053 32.324123
59387.344023 32.122779
59387.345172 33.252489
59387.374784 9.696785
59387.385555 4.376534
59387.413736 10.549158
59387.423070 7.068852
59387.496802 -5.186761
59387.583175 33.972851
59387.608066 27.954412
59387.610636 25.890385
59387.613751 23.474473
59387.633760 16.880732
59387.643629 16.041372
59387.679585 0.627161
59387.683233 -0.152947
59387.690529 1.621988
59387.697828 3.060895
59387.705127 7.526974
59387.712426 10.932586
59387.719725 14.687309
59387.723375 16.188424
59387.740537 17.010769
59387.757368 8.060893
59387.761018 6.128078
59387.768317 2.122823
59387.775616 1.818759
59387.782915 2.500409
59387.790215 7.010968
59387.793864 9.141110
59387.815408 26.136011
59387.819061 30.296115
59387.826363 33.306445
59387.833663 30.495959
59387.837310 26.435777
59387.851310 17.236594
59387.861652 8.008665
59387.872707 14.429841
59391.240419 9.603215
59391.243538 12.419886
59391.246555 14.984685
59391.327525 7.045624
59391.336873 12.636520
59391.339845 12.833599
59391.345788 17.094029
59391.353095 18.509244
59391.360401 21.906067
59391.364057 21.397744
59391.380294 9.903071
59391.383944 9.135871
59391.391247 9.006749
59391.398550 15.117500
59391.402203 18.875514
59391.416092 26.162760
59391.430389 26.923638
59391.444633 29.165344
59391.458876 20.384972
59391.473121 11.327683
59391.492646 7.391115
59391.495405 9.510232
59391.503680 13.911884
59391.510983 16.422618
59391.518282 17.333067
59391.525581 16.933535
59391.529231 16.710360
59391.544643 20.365907
59391.548303 20.164360
59391.555613 22.357349
59391.562923 20.282745
59391.570222 18.442715
59391.573871 16.174801
59391.590441 10.024263
59391.594090 9.338442
59391.601393 6.184722
59391.608696 3.116071
59391.615999 0.767662
59391.619648 -0.264077
59391.634320 1.791591
59391.636356 4.363147
59391.641341 5.985193
59391.647736 8.043408
59391.655039 10.142959
59391.662339 11.265218
59391.669652 14.271433
59391.673308 13.504694
59391.690388 22.402111
59391.694045 20.498524
59391.701358 18.380043
59391.708658 16.606069
59391.715957 17.082864
59391.719606 15.629413
59391.737193 7.069954
59391.740844 3.786908
59391.748147 0.622595
59391.755449 -0.756065
59391.762748 0.572969
59391.766400 0.426173
59391.782735 -1.565485
59391.784583 -1.409483
59391.788618 -0.682507
59391.795470 -0.730385
59391.798141 -0.624840
59391.812390 -6.550417
59391.826421 -4.261544
59391.830072 -2.502826
59391.833725 -0.840001
59391.847312 5.949118
59391.858779 1.499041
59391.869509 3.108576
59392.265928 8.566212
59392.279530 12.185977
59392.329886 19.473489
59392.332618 19.345986
59392.334428 19.954449
59392.336180 17.329651
59392.343904 11.419344
59392.346834 10.095220
59392.361256 18.536523
59392.372027 18.548394
59392.382788 9.006995
59392.393560 5.667437
59392.427147 5.944683
59392.441250 1.078665
59392.442307 2.131912
59392.443185 3.029938
59392.445172 3.254965
59392.446182 2.687365
59392.447238 3.869771
59392.448370 5.206734
59392.450041 4.196920
59392.458795 2.738590
59392.464752 3.927764
59392.471342 4.933356
59392.476959 4.562380
59392.481996 4.181156
59392.486254 5.731465
59392.488383 5.429265
59392.498951 15.238162
59392.509722 22.412095
59392.520494 24.605216
59392.531276 25.518206
59392.542048 7.421408
59392.552851 -0.154002
59392.567622 -6.777610
59392.568450 -6.678002
59392.569789 -7.153133
59392.570587 -7.699010
59392.573756 -9.372672
59392.586688 -9.942288
59392.614269 -3.353930
59392.631913 3.015008
59392.635562 3.589333
59392.642862 8.464298
59392.646511 10.397042
59392.665688 25.951816
59392.669338 24.994682
59392.676637 20.065115
59392.680287 18.620930
59392.693874 8.658639
59392.708118 3.920122
59392.729218 3.523042
59392.730203 2.892010
59392.732261 2.869937
59392.751341 8.816756
59392.765585 12.699539
59392.782738 24.476971
59392.793510 17.921414
59392.804282 15.651750
59392.815074 14.551841
59392.825877 12.769933
59392.836648 6.225706
59392.850794 5.185654
59392.866726 -0.693134
59392.880509 -2.558930
59393.219856 9.410689
59393.242799 -0.732261
59393.261044 6.958291
59393.318085 3.216158
59393.328742 6.593593
59393.331762 5.999436
59393.336293 4.887555
59393.338523 6.753713
59393.345219 13.505363
59393.350780 18.000264
59393.356859 20.185188
59393.363515 17.977748
59393.367103 16.778233
59393.381524 12.285336
59393.392296 4.537510
59393.404507 -2.395070
59393.415278 -4.924461
59393.426050 -6.399239
59393.436822 -1.707439
59393.452319 1.467774
59393.466769 6.622334
59393.477541 4.502859
59393.488312 18.502744
59393.504037 17.956169
59393.507687 18.777831
59393.514986 21.119033
59393.518635 23.077844
59393.530763 16.453795
59393.541545 24.372242
59393.552316 17.508486
59393.563088 25.284002
59393.577582 20.862208
59393.580363 18.054440
59393.586418 16.288635
59393.595026 18.172577
59393.596543 19.128189
59393.597657 18.314122
59393.601346 16.634637
59393.653030 12.241665
59393.700596 10.517375
59393.712300 14.922296
59394.244970 7.831865
59394.264908 4.417933
59394.281242 13.927449
59394.302135 15.900758
59394.341363 8.746504
59394.342719 9.250251
59394.347576 12.017353
59394.351205 13.528880
59394.368212 19.003568
59394.371862 18.107259
59394.375511 18.995451
59394.391028 6.366291
59394.394222 7.745535
59394.400778 8.404632
59394.407910 10.595368
59394.415209 11.560530
59394.418859 12.516839
59394.434894 14.493718
59394.435985 15.006935
59394.439255 16.485225
59394.447649 13.251513
59394.454948 10.756261
59394.458598 7.681823
59394.476325 8.459033
59394.479975 5.958795
59394.487274 5.027856
59394.494574 6.069314
59394.501873 7.401164
59394.505523 8.360645
59394.521227 13.008138
59394.524880 12.313862
59394.532186 10.316100
59394.539485 11.389002
59394.546788 10.306501
59394.550439 10.919573
59394.567353 5.807780
59394.582395 11.354354
59394.599688 11.115886
59394.601894 9.837217
59394.606679 10.674080
59394.609218 8.334574
59394.622325 15.080392
59394.634798 14.163529
59394.637695 13.876346
59394.640710 13.898246
59394.657373 11.569449
59394.669808 7.720692
59394.691668 6.983827
59394.703592 11.847467
59395.248690 17.977178
59395.275721 16.734813
59395.331432 -10.281636
59395.339868 -3.018485
59397.240994 10.302998
59397.243727 12.551563
59397.246523 15.107397
59397.348727 7.941009
59397.351240 9.924574
59397.358779 13.358079
59397.366075 17.360726
59397.373371 15.927206
59397.380667 13.721900
59397.384316 11.540212
59397.401361 11.613118
59397.405026 11.325758
59397.412343 10.060288
59397.419656 9.328737
59397.426955 9.791800
59397.430605 11.151115
59397.447855 14.588742
59397.451505 12.984746
59397.458804 14.402419
59397.466104 11.937985
59397.473406 11.440377
59397.477058 8.813404
59397.492576 3.814355
59397.495343 3.850657
59397.503640 8.385358
59397.510943 11.518727
59397.518242 14.792524
59397.525541 16.326508
59397.529191 16.477426
59397.547460 9.326206
59397.551110 10.176014
59397.558409 9.821125
59397.565713 10.266156
59397.573013 9.609338
59397.580312 10.579897
59397.587609 12.606086
59397.594908 15.376472
59397.598558 17.438056
59397.615611 24.029267
59397.618165 22.961518
59397.625829 18.910122
59397.633132 14.446625
59397.636785 11.790802
59397.652959 17.026018
59397.656612 19.872245
59397.663915 21.852867
59397.667568 22.286302
59397.683553 21.895587
59397.687207 22.692507
59397.694510 21.442373
59397.701813 16.315350
59397.705462 12.329852
59397.721443 -3.576805
59397.725091 -4.164270
59397.728742 -6.696822
59397.744563 0.001190
59397.747251 2.701670
59397.755321 8.605023
59397.758972 9.961719
59397.787716 19.403938
59397.791366 20.717270
59397.795016 20.649038
59397.812659 11.834465
59397.816309 9.287328
59397.823608 4.770862
59397.830911 6.312058
59397.838214 7.405101
59397.841867 9.460134
59397.854662 10.591198
59397.866155 2.619823
59397.877017 5.786412
59398.245811 7.819623
59398.248659 9.904316
59398.251711 12.701491
59398.358465 12.641810
59398.361643 14.215748
59398.368025 16.635261
59398.371658 17.065449
59398.395340 9.505537
59398.398986 9.550669
59398.406282 13.405876
59398.413585 18.120360
59398.417238 22.360073
59398.433557 32.199385
59398.437207 30.830430
59398.444506 27.435073
59398.451806 18.423981
59398.459108 11.177506
59398.462760 7.058155
59398.479553 -0.366400
59398.483203 1.532533
59398.490502 3.398640
59398.497805 4.238716
59398.505108 6.310746
59398.508761 7.129196
59398.524398 10.729620
59398.526964 10.315674
59398.534650 10.907365
59398.541967 7.750083
59398.549269 4.520308
59398.556572 4.168131
59398.560222 3.635900
59398.576823 19.826871
59398.580473 19.290206
59398.587772 18.262787
59398.591421 18.939316
59398.608262 24.075750
59398.611915 21.032197
59398.619222 18.771052
59398.622877 15.135473
59398.637141 7.482434
59398.639476 8.000243
59398.646479 7.561948
59398.653785 7.652156
59398.661092 9.136677
59398.668398 12.309436
59398.672053 13.423886
59398.689394 17.533541
59398.693049 16.367538
59398.700356 16.301641
59398.707662 18.145556
59398.714968 18.739779
59398.718623 18.384709
59398.734765 17.930174
59398.738417 17.407307
59398.745723 19.541155
59398.753026 19.863583
59398.760336 23.473045
59398.763989 23.937795
59398.780292 30.549282
59398.782024 29.891933
59398.787208 26.435124
59398.792161 22.245092
59398.797681 19.606786
59398.803791 15.887234
59398.806581 14.841287
59398.821226 9.041277
59398.824014 10.668227
59398.830135 10.069650
59398.833198 9.498486
59398.846845 4.694882
59398.856867 6.973564
59399.215405 6.979102
59399.218644 8.410119
59399.221949 11.024441
59399.316458 3.904953
59399.329396 8.143212
59399.331373 10.084105
59399.332768 9.912983
59399.337306 13.095330
59399.338465 13.252132
59399.339880 14.297380
59399.341284 15.173507
59399.347122 16.827347
59399.355608 17.394735
59399.362911 17.518938
59399.366564 18.427183
59399.382628 8.743429
59399.386276 6.756349
59399.393586 3.768334
59399.400892 3.830167
59399.408206 6.405993
59399.411857 7.527919
59399.427921 10.185812
59399.431571 12.169019
59399.438870 13.029381
59399.446173 14.811538
59399.449824 14.149590
59399.466782 11.276788
59399.468550 10.481202
59399.477390 4.632675
59399.484700 0.568729
59399.488355 -2.398542
59399.504659 3.025797
59399.508330 5.986381
59399.511990 5.236119
59399.527676 7.375047
59399.528838 7.836065
59399.532430 8.919829
59399.540836 8.276219
59399.547594 6.780258
59399.554907 4.525805
59399.562220 3.368057
59399.569523 5.116594
59399.573175 5.556433
59399.588743 12.618194
59399.592405 14.429618
59399.599728 18.070485
59399.607034 21.257668
59399.610688 22.860268
59399.625927 17.324628
59399.626988 16.243575
59399.630039 12.916971
59399.638533 7.395048
59399.645850 5.225270
59399.653166 8.320694
59399.660243 10.518644
59399.666152 14.756334
59399.671189 15.686271
59399.675308 18.084628
59399.679423 17.502167
59399.683706 17.569836
59399.688565 16.660885
59399.694005 18.409333
59399.699573 20.175878
59399.705512 20.872443
59399.713467 21.523139
59399.715132 21.611140
59399.716373 21.931973
59399.721133 19.435621
59399.728437 19.216191
59399.731367 17.056219
59399.746415 16.468653
59399.749195 16.346310
59399.754767 16.453424
59399.760582 18.193456
59399.766978 21.076991
59399.773944 22.843499
59399.781243 22.873232
59399.784893 21.933734
59399.800076 15.439592
59399.802860 13.438505
59399.808425 11.230190
59399.811208 10.011872
59399.824169 6.405562
59399.827094 7.196450
59399.831936 9.048223
59399.838812 10.221249
59399.843639 11.273048
59399.845011 11.172638
59399.846324 11.200686
59399.851797 12.535554
59399.855998 13.341048
59400.244606 14.331956
59400.259512 17.979804
59400.308024 6.755765
59400.335648 18.744285
59400.337321 19.893243
59400.343902 21.709666
59400.347840 23.951439
59400.351667 24.333329
59400.353581 26.096594
59400.369045 18.170274
59400.370959 17.342646
59400.374786 14.091008
59400.376699 14.011810
59400.399593 6.026569
59400.412149 4.973034
59400.414068 4.021768
59400.417906 4.968357
59400.422164 5.913835
59400.426425 7.962539
59400.430687 8.429230
59400.434517 8.727905
59400.438341 8.318870
59400.442178 7.197369
59400.448235 5.115477
59400.452549 6.336552
59400.453849 6.870707
59400.456526 6.833302
59400.457569 6.708910
59400.459796 7.286945
59400.460867 7.775880
59400.462018 7.407160
59400.465175 6.702788
59400.474435 5.816714
59400.476301 5.427005
59400.477743 4.576506
59400.479343 4.381186
59400.482084 3.166111
59400.485499 1.971803
59400.489263 2.851140
59400.504586 5.018915
59400.506500 5.280662
59400.510327 5.702738
59400.512240 5.296567
59400.522016 2.434253
59400.566730 -1.675246
59400.568645 -0.927487
59400.572479 -0.674454
59400.576747 2.302993
59400.581669 3.764320
59400.586591 5.935328
59400.591075 6.977561
59400.595851 10.200424
59400.598237 11.662011
59400.613028 27.682341
59400.614947 27.732518
59400.618785 26.789782
59400.620703 26.172899
59400.653117 15.291298
59400.656409 16.086326
59400.659678 18.013350
59438.251442 14.953372
59438.254619 15.834028
59438.257665 17.209177
59438.409541 11.529192
59438.411669 12.818839
59438.417661 13.366919
59438.420664 13.381644
59438.424084 14.240308
59438.429377 16.315743
59438.457474 16.955420
59438.496160 13.192370
59438.498523 13.639169
59438.501964 13.670590
59438.517689 21.356872
59438.521335 20.468190
59438.524983 21.068949
59438.541057 16.657366
59438.544707 17.159962
59438.548356 17.293384
59438.566172 10.820703
59438.569827 10.889433
59438.573481 9.880983
59438.588767 6.579869
59438.603706 10.576895
59438.607355 11.601828
59438.611005 11.419636
59438.627481 15.511334
59438.631127 17.097567
59438.634774 18.325622
59438.651255 17.440126
59438.654905 14.835830
59438.662204 11.368547
59438.665854 8.775842
59438.681724 5.604997
59438.685374 7.440835
59438.689024 9.131229
59438.703377 12.956749
59438.722516 5.814735
59438.726162 6.740589
59438.733458 7.660019
59438.737104 8.897261
59438.753434 22.990980
59438.757083 27.049370
59438.764383 31.921951
59438.771682 36.385161
59438.775332 36.994666
59438.792318 32.778098
59438.795968 32.289516
59438.803267 32.016309
59438.806917 32.054064
59438.823132 24.882980
59438.826785 21.430216
59438.830436 17.554094
59438.843424 20.398285
59438.855707 4.240181
59438.867218 6.830072
59439.240744 15.958038
59439.243706 17.542952
59439.246793 19.646988
59439.352168 16.912544
59439.354720 16.808347
59439.362374 15.949362
59439.366024 14.291908
59439.382582 13.830443
59439.386232 13.248906
59439.393531 13.041307
59439.397181 11.570779
59439.415387 13.739574
59439.419040 14.472311
59439.422692 14.851802
59439.570404 16.792050
59439.574053 15.583103
59439.577703 14.779250
59439.592131 14.568052
59439.628991 19.404484
59439.632642 17.981070
59439.636296 16.686901
59439.651478 15.788245
59439.655131 14.892312
59439.658783 14.805606
59439.674591 17.087044
59439.678246 18.118333
59439.681901 19.929388
59439.697449 25.092729
59439.700203 24.135569
59439.708462 21.725428
59439.712115 19.592609
59439.727428 17.609960
59439.731079 15.763850
59439.734732 12.048998
59439.750780 11.249648
59439.754433 12.637298
59439.758085 14.510544
59439.772899 18.738076
59439.775336 19.132238
59439.782647 20.014971
59439.786297 19.452634
59439.804920 14.353882
59439.808570 13.579875
59439.812219 11.992680
59439.824503 13.580583
59439.839212 10.438669
59439.850317 15.683745
59440.238558 17.281076
59440.241399 18.173841
59440.244260 19.506452
59440.342562 13.414537
59440.344344 14.235146
59440.349623 15.206965
59440.355209 17.292205
59440.358858 18.000124
59440.375407 25.490151
59440.379057 25.512956
59440.382707 25.811917
59440.397889 15.534588
59440.401539 12.803903
59440.405188 8.445561
59440.420997 7.254938
59440.424646 8.931309
59440.428296 9.693402
59440.443643 13.198538
59440.446229 12.961017
59440.453989 12.566543
59440.457639 12.171528
59440.472582 7.443578
59440.476231 6.045183
59440.479881 4.946364
59440.494938 3.234484
59440.498591 2.746326
59440.502243 2.990033
59440.518238 10.427423
59440.521886 9.220660
59440.525537 8.559646
59440.539900 5.845971
59440.542275 7.356915
59440.549401 10.046595
59440.553051 12.395679
59440.570173 11.203282
59440.589964 11.429128
59440.593613 11.127606
59440.597263 9.789470
59440.612461 7.327940
59440.616113 6.899672
59440.619766 5.903996
59440.634029 6.730315
59440.636365 5.458950
59440.643370 3.235711
59440.647024 2.100588
59440.662081 14.958309
59440.665734 14.707558
59440.669386 15.661681
59440.684886 18.561930
59440.702404 18.954963
59440.706054 19.786909
59440.713353 18.282428
59440.717003 18.587626
59440.731846 11.848968
59440.734392 10.987498
59440.742029 11.510707
59440.745679 11.149909
59440.761059 15.134649
59440.764709 16.932491
59440.768358 18.641153
59440.795616 21.903527
59440.799268 22.886792
59440.802921 24.030670
59440.815955 25.537362
59440.838301 9.253384
59440.850663 8.245683
59440.862414 13.270717
59441.238773 18.403939
59441.242147 19.013421
59441.245409 20.872800
59441.568974 -1.427849
59441.579414 1.487385
59441.582576 2.773691
59441.588902 7.731764
59441.596201 13.626925
59441.599853 17.767236
59441.616323 29.441597
59441.619972 29.573084
59441.623622 28.941561
59441.639592 24.306475
59441.643243 22.839727
59441.646897 20.625978
59441.791713 10.406771
59441.794430 11.562411
59441.797282 13.724412
59442.239942 13.920966
59442.243060 15.137257
59442.246135 16.681536
59442.347175 5.018777
59442.358380 7.322368
59442.362028 8.418716
59442.365674 10.793167
59442.381680 13.203651
59442.385330 12.463614
59442.388979 12.499007
59442.404021 10.774408
59442.407673 10.194255
59442.411326 11.609893
59442.427400 10.081914
59442.443479 7.071124
59442.446025 6.235922
59442.453661 2.835252
59442.457311 1.526775
59442.472702 0.653926
59442.476355 4.091247
59442.480007 4.994204
59442.496133 14.664683
59442.499783 15.667073
59442.503432 19.106502
59442.520345 18.652832
59442.523995 17.931160
59442.527645 15.462319
59442.542474 17.073669
59442.544776 17.612876
59442.551680 18.752000
59442.555330 20.320257
59442.570762 16.906505
59442.574416 18.096131
59442.578067 16.520134
59442.594308 16.760047
59442.597961 16.194451
59442.601612 15.800733
59442.618208 15.533286
59442.621861 13.736341
59442.625512 11.594616
59442.640239 5.811364
59442.642568 6.188475
59442.645898 5.197068
59442.665632 11.524992
59442.777530 13.884780
59442.780356 14.808521
59442.783223 16.252144
59443.236661 11.423357
59443.239993 13.181131
59443.243165 14.770702
59443.345004 20.108923
59443.377543 13.104809
59443.389191 10.633283
59443.401255 17.754333
59443.421302 14.592158
59443.424953 11.097733
59443.428607 8.429576
59443.443914 2.454563
59443.447564 1.315782
59443.451214 -1.953706
59443.466986 2.062659
59443.469500 2.759071
59443.477043 6.754792
59443.480693 6.281807
59443.496777 9.587027
59443.500428 13.793985
59443.504082 18.020358
59443.522205 34.426453
59443.525854 33.586984
59443.529504 35.373695
59443.545537 35.608307
59443.684875 15.334839
59443.713248 12.444208
59443.716901 12.448138
59443.720552 10.288264
59443.736480 15.759119
59443.740129 18.349763
59443.743779 21.678190
59443.760494 26.864194
59443.764147 29.978740
59443.767799 32.700695
59443.783513 26.581157
59443.787164 28.832822
59443.790817 28.485788
59443.806688 20.266375
59443.810341 16.377190
59443.813993 13.017987
59443.826542 8.310068
59443.838508 4.273781
59443.850182 8.605678
59444.246681 14.153823
59444.249476 15.763561
59444.252338 18.626472
59444.341649 22.638918
59444.343521 23.149886
59444.348663 24.534063
59444.350921 25.699603
59444.366609 25.564857
59444.370259 23.561104
59444.373908 21.084129
59444.389826 11.509587
59444.393473 9.292421
59444.397125 6.296687
59444.412484 2.456197
59444.416136 1.435296
59444.419789 1.095246
59444.434320 3.064183
59444.436733 4.368333
59444.443967 6.801563
59444.451270 6.074802
59444.454919 4.971813
59444.470383 17.197462
59444.474033 18.730024
59444.481333 21.791399
59444.484982 22.212294
59444.500530 20.935908
59444.504179 19.767205
59444.507829 17.411638
59444.523397 16.267636
59444.527046 14.571716
59444.530696 14.335391
59444.544856 12.476170
59444.547299 12.402673
59444.554627 10.128088
59444.558277 8.704081
59444.573840 7.701198
59444.577491 8.601536
59444.581144 11.459459
59444.596213 14.808667
59444.599862 14.727299
59444.603512 14.777276
59444.618710 12.879452
59444.622361 13.590991
59444.626014 12.932761
59444.639669 15.631135
59444.642006 14.116630
59444.649014 10.918158
59444.652667 9.518898
59444.668642 10.815008
59444.672295 9.612384
59444.679601 11.809883
59444.686911 11.618883
59444.690566 13.824758
59444.707912 16.662860
59444.711565 16.466696
59444.715216 15.477188
59444.729732 12.499755
59444.732411 12.229578
59444.740442 14.377196
59444.744090 14.695649
59444.759570 22.811262
59444.763219 22.910346
59444.766869 22.725543
59444.782442 16.117398
59444.786094 13.923201
59444.789747 11.380780
59444.805633 8.258397
59444.826917 5.565483
59444.829793 7.173214
59444.832715 9.424763
59445.235978 11.330846
59445.257565 20.042732
59445.342755 18.601457
59445.344836 17.557169
59445.349902 19.033103
59445.356305 20.005269
59445.359958 22.273607
59445.376042 22.708400
59445.379697 21.184959
59445.383352 19.213230
59445.398946 12.844292
59445.402592 15.736682
59445.406240 17.771784
59445.422731 17.153722
59445.426381 17.787935
59445.430030 18.516814
59445.444684 15.886068
59445.447136 14.237913
59445.454483 11.499288
59445.458143 9.314485
59445.473446 7.219870
59445.477097 8.899982
59445.480750 10.825787
59445.497647 17.270815
59445.501299 17.763670
59445.508602 20.585988
59445.512251 21.939514
59445.527590 21.374695
59445.531243 19.751902
59445.534895 18.746491
59445.549719 13.337399
59445.552240 13.114721
59445.559804 10.568363
59445.563456 10.700439
59445.579931 10.278247
59445.583582 11.394766
59445.587236 11.112289
59445.602793 12.994820
59445.606443 12.103737
59445.610093 11.364864
59445.627986 9.208098
59445.631639 9.254219
59445.635291 8.437010
59445.649400 9.736490
59445.651745 11.747662
59445.658775 15.939637
59445.662428 19.740887
59445.680040 19.426966
59445.683690 17.973226
59445.687339 16.766151
59445.702908 17.107977
59445.706561 16.159111
59445.710212 14.241426
59445.725399 12.991854
59445.729053 13.704540
59445.732704 15.282134
59445.747305 20.545151
59445.749688 20.955044
59445.756835 20.315350
59445.764141 20.259306
59445.767793 19.296599
59445.783179 20.136108
59445.786828 18.416690
59445.790478 19.101071
59445.805806 13.511358
59445.809456 12.805150
59445.813105 12.432889
59445.825441 11.046243
59445.837455 10.932478
59445.848361 15.199297
59446.240271 16.275705
59446.251635 18.077219
59446.353279 14.032371
59446.354867 13.463548
59446.361221 12.739691
59446.365482 13.607545
59446.370328 13.890004
59446.375746 13.294638
59446.378532 11.571559
59446.392657 12.367761
59446.396267 11.586561
59446.402879 11.766243
59446.403720 11.861086
59446.406091 11.367018
59446.406848 11.884466
59446.408814 12.840434
59446.409454 13.214318
59446.410222 13.316633
59446.412234 13.830772
59446.413036 14.392867
59446.415851 15.094026
59446.424489 15.820835
59446.428252 16.252631
59446.429819 17.345496
59446.432954 19.005109
59446.436090 19.873888
59446.439223 20.117106
59446.442357 19.857285
59446.443925 19.392367
59446.447840 18.016646
59446.455674 14.872827
59446.459592 15.511949
59446.461158 13.986923
59446.464293 11.640417
59446.467426 9.386497
59446.470560 7.432575
59446.472126 4.959632
59446.473694 3.983904
59446.493900 3.927648
59446.519453 6.141442
59446.715203 14.582998
59447.259690 19.508989
59447.262923 21.171246
59447.266372 23.577002
59447.349261 11.067984
59447.351842 11.074567
59447.359583 13.939462
59447.363233 14.275018
59447.378723 12.150269
59447.382375 11.871906
59447.386028 11.556222
59447.403197 16.275353
59447.406848 17.657332
59447.410502 19.018601
59447.427186 20.514583
59447.430839 20.687793
59447.434491 20.587587
59447.449035 22.162915
59447.480733 2.807210
59447.496708 4.389039
59447.512684 -0.583144
59447.516334 2.558832
59447.519983 3.864823
59447.533789 11.656446
59447.564906 7.314779
59447.567454 7.809016
59447.575096 9.735056
59447.578749 10.519285
59447.594453 15.650349
59447.598106 16.969402
59447.601758 19.071581
59447.617154 15.071036
59447.620804 14.589373
59447.624454 13.732451
59447.640043 11.013515
59447.643693 13.518926
59447.647343 16.538188
59447.660382 12.061286
59447.662807 15.244279
59447.667903 18.254904
59447.674956 20.090589
59447.678606 19.330751
59447.695786 21.299583
59447.699437 21.677787
59447.703090 21.414339
59447.718721 22.742250
59447.722375 19.241878
59447.726032 17.009810
59447.741736 13.582979
59447.745386 15.035837
59447.749035 17.245774
59447.764953 24.839454
59447.768604 26.425964
59447.772258 27.665096
59447.788045 28.497341
59447.791691 26.298132
59447.795339 25.352470
59447.810929 14.987739
59447.814581 14.778337
59447.818229 14.160269
59447.830288 16.441717
59447.842538 6.953182
59447.853404 14.986967
59448.246380 14.625698
59448.249205 15.591075
59448.252064 17.434847
59448.549741 16.965514
59448.552085 15.538007
59448.559117 9.949931
59448.562767 8.073575
59448.585041 14.624659
59448.747267 6.411110
59448.758452 15.728685
59451.264531 29.121848
59451.267854 26.350203
59451.270973 24.664021
59451.343498 -2.188547
59451.345915 -3.088562
59451.347554 -3.213913
59451.349109 -3.635388
59451.353409 -5.261919
59451.374484 11.584380
59451.391043 15.718144
59451.406887 5.303022
59451.418582 1.233296
59451.429354 6.406325
59451.445132 -7.775243
59451.459865 6.726620
59451.471326 16.119088
59451.482097 12.925517
59451.497191 19.017619
59451.509105 23.210420
59451.519887 11.718025
59451.533659 18.856163
59451.535503 18.669664
59451.539225 18.173739
59451.551087 21.386713
59451.561859 16.185124
59451.577334 19.214276
59451.592960 16.787629
59451.607267 9.613693
59451.610641 8.930729
